Year,Stock,Asset Turnover,Average Inventory,Average Payables,Average Receivables,Book Value Per Share,Capex Per Share,Capex To Depreciation,Capex To Operating Cash Flow,Capex To Revenue,Capital Expenditure Coverage Ratio,Cash Conversion Cycle,Cash Flow Coverage Ratios,Cash Per Share,Cash Ratio,Company Equity Multiplier,Current Ratio,Days Of Inventory On Hand,Days Of Sales Outstanding,Debt Ratio,Dividend Payout Ratio,Dividend Yield,EBIT Per Revenue,EBT Per EBIT,EV To Sales,Earnings Yield,Effective Tax Rate,Enterprise Value,Enterprise Value Over Ebitda,Ev To Free Cash Flow,Ev To Operating Cash Flow,Fixed Asset Turnover,Free Cash Flow Per Share,Free Cash Flow Yield,Graham Net Net,Graham Number,Income Quality,Intangibles To Total Assets,Interest Coverage,Inventory Turnover,Long Term Debt To Capitalization,Net Current Asset Value,Net Income Per Share,Net Profit Margin,PB Ratio,PE Ratio,Payables Turnover,Price Earnings To Growth Ratio,ROE,ROIC,Receivables Turnover,Research And Ddevelopement To Revenue,Return On Assets,Return On Capital Employed,Revenue Per Share,Sales General And Administrative To Revenue,Short Term Coverage Ratios,Stock Based Compensation To Revenue,Tangible Asset Value,Total Debt To Capitalization,Working Capital,Z_Score,Altman_Zone,Financial_Distress
2020,3MINDIA,0.981731644,4476023000.0,3619094000.0,2623538000.0,1695.798695,-36.85427609,-0.671291064,-0.129305072,-0.015948961,-7.733648709,83.73335831,13.88377533,969.2094235,1.542824734,1.387996602,3.104348409,101.7233836,73.5734015,0.008721718,0.0,0.0,0.084811358,0.996149416,12.77243082,0.00473579,0.261661883,332000000000.0,117.642363,118.9298052,103.5515783,8.994289189,248.1637486,0.008153451,863.2210452,2345.163078,1.459951183,0.00012868,90.19925641,3.588162201,0.005430248,13965211000.0,144.141581,0.062378337,17.94826833,211.1580141,3.986307773,-4.257249239,0.084999229,0.083310719,4.961032011,0.0,0.061238787,0.112471728,2310.763448,0.007219954,25.29004309,0.0,19099879000.0,0.01196092,14491004000.0,782.5154410952834,Healthy,0
2021,3MINDIA,1.109115329,4730635500.0,4746958000.0,5405731000.0,1938.357063,-62.41017588,-1.275563708,-0.214760433,-0.021087819,-4.65635121,52.61436494,13.32141447,1203.916975,1.746133032,1.376617395,3.204650316,83.206111,60.91895955,0.008175301,0.0,0.0,0.109669946,1.005155991,6.264618806,0.012256943,0.259979032,209000000000.0,49.63957544,81.24844913,63.79949705,10.10849366,228.1935221,0.011585015,1061.660558,3244.909442,0.890750959,0.000186863,104.3800565,4.38669703,0.003122517,16146372000.0,241.4286818,0.08157651,10.16185324,81.58641242,3.988604367,1.208743497,0.124553255,0.121186622,5.991566545,0.0,0.090477758,0.162830315,2959.536781,0.007107629,18.45891998,0.0,21830111000.0,0.011129013,16765486000.0,782.9296593056889,Healthy,0
2022,3MINDIA,1.458639726,5501602000.0,6514433500.0,5959289000.0,1489.091492,-53.46052307,-1.044114766,-0.12938051,-0.015210408,-7.729139407,35.77441977,17.40268587,719.5737084,0.814210914,1.618165387,2.17010079,90.60673095,58.57703188,0.009853801,2.117598763,0.036919898,0.155254184,0.988172766,6.338753738,0.017434794,0.257505909,251000000000.0,37.32588248,61.93034181,53.91776259,10.93049277,359.7433125,0.015665636,493.1929346,3662.542819,0.766294706,0.000114426,84.55062377,4.02839829,0.008036377,10904874000.0,400.3699936,0.113911926,15.42138285,57.35657109,3.218429718,0.87124682,0.268868633,0.263677934,6.23111121,0.0,0.16615646,0.354486269,3514.7329,0.006379579,35.3775518,0.0,16771599000.0,0.015694824,11470993000.0,783.3294508916706,Healthy,0
2012,3PLAND,1.688576988,290982000.0,199180500.0,0.0,12.10905556,-1.169666667,-1.015629522,-0.246866389,-0.012228491,-4.0507742,17.6937311,0.157214618,0.553944444,0.037340653,4.677977455,2.259789236,80.87594447,0.0,0.532033314,0.0,0.0,0.019992252,-0.616513175,0.40337872,-0.140166667,-0.070024975,694504000.0,12.59277257,10.81259828,8.143331184,7.158936212,3.568388889,0.396487654,-36.59202778,18.53915871,-4.018896376,0.015297766,0.618615434,4.513084853,0.699587621,-198236000.0,-1.2615,-0.013188579,0.743245413,-7.134363853,5.776942284,0.49940547,-0.104178232,0.048434362,0.0,0.0,-0.02226993,0.045736236,95.65094444,0.0,2.444256563,0.0,202365000.0,0.713371767,336399000.0,14.995625383494088,Healthy,0
2013,3PLAND,1.857286082,279039000.0,203913000.0,0.0,11.10638889,-0.620777778,-0.535204522,-0.108643656,-0.006098866,-9.204403079,26.76328014,0.194275439,0.498111111,0.032966508,4.934412125,2.088119041,84.90759808,0.0,0.536667873,0.0,0.0,0.0380183,-0.076218505,0.356269485,-0.137037037,-2.467508005,652737000.0,7.209934499,7.120042323,6.346494895,7.951841323,5.093111111,0.692940287,-35.08769444,15.86500987,-19.37276323,0.013516979,0.932650465,4.298790782,0.705947245,-218636000.0,-1.007222222,-0.00989551,0.661781257,-7.297297297,6.27748356,0.367783784,-0.090688543,0.33117141,0.0,0.0,-0.018378794,0.097489118,101.7857778,0.0,2.079584285,0.0,186581000.0,0.725887747,295939000.0,14.669423406384267,Healthy,0
2014,3PLAND,0.0,367909000.0,192578500.0,0.0,10.66822222,-0.040555556,-0.0431876,0.005874684,0.0,170.2219178,124.72400539,-0.167524995,0.546777778,0.031292725,6.080503885,2.368705368,0.0,0.0,0.635264515,0.0,0.0,0.0,0.115159782,0.0,-0.032213992,0.53355894,974910000.0,30.18390662,-7.799779186,-7.845600425,0.0,-6.944,-0.51437037,-41.32508333,10.21707172,15.8740419,0.009613515,1.130147545,0.0,0.762453596,-230608000.0,-0.434888889,0.0,1.265440457,-31.04241185,0.0,0.540566138,-0.040764888,0.007690598,0.0,0.0,-0.006704196,0.018046847,0.0,0.0,-0.990932942,0.0,180803000.0,0.794354131,430477000.0,19.609838998255103,Healthy,0
2015,3PLAND,0.087486791,221905500.0,93550000.0,0.0,2.712166667,0.0,0.0,0.0,0.0,0.0,-306.2532982,-0.008507404,0.115555556,0.012542739,4.477621418,1.04072169,0.0,0.0,1.498661897,0.0,0.0,0.958376909,0.102138804,18.01061493,0.009879584,0.035790598,344435000.0,17.33704132,-123.5862935,-123.5862935,1.328886109,-0.154833333,-0.015254516,-9.316333333,2.473727156,-1.488782051,0.0,1.1137579,0.0,0.77037267,2812000.0,0.100277778,0.09438402,3.742395379,101.2188366,1.191823899,-0.821209429,0.03697331,0.046948137,0.0,0.0,0.008257355,0.347384382,1.062444444,0.0,-0.017013094,0.0,48819000.0,0.870305726,6753000.0,4.792748571381254,Healthy,0
2016,3PLAND,0.102238691,0.0,2169000.0,0.0,2.618777778,-0.021833333,-0.253058596,-0.405154639,-0.016447644,-2.468193384,-717.5970874,0.002692462,0.096055556,0.009469873,4.957953244,1.034417978,0.0,0.0,1.54151762,0.0,0.0,0.774001842,-0.081161458,15.60308027,-0.008647119,-0.119920053,372820000.0,18.59729635,646.135182,384.3505155,1.806183385,0.032055556,0.002968107,-10.26894444,2.345784902,-0.672676838,0.0,0.927715074,0.0,0.792575708,2293000.0,-0.093388889,-0.07035239,4.124061267,-115.6454491,0.508641975,0.597959923,-0.03566125,0.050838608,0.0,0.0,-0.007192736,0.361712531,1.327444444,0.048129237,0.005384432,0.0,47138000.0,0.884296385,6284000.0,4.677805243043725,Healthy,0
2017,3PLAND,0.102530831,0.0,1215000.0,0.0,2.578055556,0.0,0.0,0.0,0.0,0.0,-139.806568296,-0.010622679,0.065611111,0.007748174,4.284624502,1.020698976,0.0,0.0,1.514142877,0.0,0.0,0.646571176,-0.127683787,19.11341116,-0.003050354,0.564468212,389646000.0,26.37019491,-121.8405253,-121.8405253,1.752277806,-0.177666667,-0.013308365,-8.402333333,1.536926609,1.900178253,0.0,0.886773412,0.0,0.764360287,3155000.0,-0.040722222,-0.035956048,5.178321302,-327.8308322,0.0,5.810132776,-0.015795712,0.016522077,0.0,0.0,-0.003686603,0.284042668,1.132555556,0.059501619,-0.021245358,0.0,46405000.0,0.866444674,3155000.0,4.174439538111111,Healthy,0
2018,3PLAND,0.054246546,0.0,0.0,0.0,17.46305556,0.0,0.0,0.0,0.0,0.0,-399.298775192,-0.097109875,0.088611111,0.062679294,1.080955032,0.989153928,0.0,0.0,0.13971311,0.0,0.0,0.668511285,-0.406589839,12.04106988,-0.01006006,0.598802395,221941000.0,15.96468134,-48.14338395,-48.14338395,1.833117852,-0.256111111,-0.023073073,-1.325111111,6.62389063,2.118566176,0.0,0.911525374,0.0,0.070210104,-276000.0,-0.111666667,-0.109049479,0.635627595,-99.40298507,0.0,-0.583795309,-0.006394452,0.013663519,0.0,0.0,-0.005915558,0.039200216,1.024,0.055718316,-0.194219751,0.0,314335000.0,0.131208075,-276000.0,7.578239345085664,Healthy,0
2014,5PAISA,0.327528403,60519.0,1665205.5,425072.5,8.413847442,0.0,0.0,0.0,0.0,0.0,84.044487648,1.105930856,13.3972605,1.648493185,1.969062711,1.824173296,0.0,0.0,0.427186177,0.0,0.0,0.454978271,1.0,41.42896692,0.007290259,0.317508695,4710608721.0,63.07595445,28.72155211,28.72155211,0.0,7.827072334,0.033865022,5.24371469,17.86010631,3.170337827,0.0,2.254236794,0.0,0.0,139794735.0,1.684965169,0.310518714,27.46966433,137.1693428,0.0,0.685846714,0.20026096,0.108769121,0.0,0.0,0.101703699,0.292502621,5.426291858,0.004358239,1.105930856,0.0,176304912.0,0.45686308,140351534.0,48.480962564403136,Healthy,0
2015,5PAISA,-0.027371239,5239688.5,148913550.0,117121886.0,5.790071622,0.0,0.0,0.0,0.0,0.0,86.90795587800001,-6.483061082,6.122814316,0.396964139,3.666419619,1.160050073,0.0,-7022.157742,0.051929734,0.0,0.0,6.32259686,1.0,-389.1256983,-0.011352166,0.285815078,4737838463.0,-80.5523513,-31.63647999,-31.63647999,-9.566694455,-7.146975845,-0.030922481,-0.68173156,18.4882834,1.945388149,0.002185594,-4.265433212,0.0,0.0,51420761.0,-2.62377582,4.515503344,39.91756581,-88.08891491,0.0,0.344161342,-0.45315084,-0.380672286,-0.051978325,0.0,-0.12359492,-0.632898131,-0.581059435,-0.409466015,-6.483061082,0.0,120353732.0,0.159943551,51727974.0,769.7085814979476,Healthy,0
2017,5PAISA,0.149116018,30770000.0,56955000.0,34570000.0,30.03511908,-0.731597775,-2.298350825,0.030259366,-0.078007328,33.04761905,24.88599421,-3.137548771,14.64961311,0.447171763,2.094032033,1.196439757,58.51703407,0.0,0.122520677,0.0,0.0,-1.646092001,1.02661597,21.153855,-0.058798571,0.238241494,4157155585.0,-13.09422825,-7.964662487,-8.205668124,15.67145136,-24.90916233,-0.121308803,-17.35075036,90.32806899,1.525504366,0.006646938,-40.69056604,6.2375,0.0,132780000.0,-12.07351083,-1.287349888,6.836557114,-17.00721604,10.85306912,-0.314071938,-0.401979789,-0.311598269,0.0,0.0,-0.191964489,-0.512313321,9.378577605,0.188581315,-3.137548771,0.0,620600000.0,0.204177889,134850000.0,53.98033539971449,Healthy,0
2018,5PAISA,0.222910118,34320000.0,10710000.0,0.0,36.37170891,-1.23007873,-1.085932086,-0.017340017,-0.024969326,-57.6700702,42.6698051,0.982143633,90.33268017,0.490513681,6.076207537,1.04875512,43.64595545,0.0,0.326822598,0.0,0.0,-0.247478369,1.449810057,2.501792764,-0.092198498,0.262646001,1570050085.0,-11.02021538,1.768034599,1.737376849,37.46686567,69.70864796,0.493158117,-93.01655967,103.2726386,-4.013367678,0.002063687,-2.274937747,8.362745098,0.0,108380000.0,-13.03239762,-0.264544194,3.886303977,-10.84616362,373.9178082,-1.363679114,-0.358311391,-0.082776842,0.0,0.0,-0.058969577,-0.330911493,49.26359339,0.171630256,0.982143633,0.017496056,457530000.0,0.665086089,114380000.0,12.732123857935775,Healthy,0
2019,5PAISA,0.135436947,16320000.0,5725000.0,0.0,59.37976656,-4.940009658,-2.994272325,0.222293092,-0.13529474,4.498565342,-12.73573544,-0.229655769,113.5562224,0.041382878,4.540160875,1.210796931,0.0,0.0,0.358934119,0.0,0.0,-0.206606515,0.54945055,5.512866763,-0.029974005,0.181761658,4686322649.0,50.28243186,-7.410494551,-9.057796299,11.43797094,-27.1629659,-0.240061559,-96.65770398,67.31473945,5.361450777,0.00395762,-1.162112089,0.0,0.029192211,981320000.0,-3.39155867,-0.092886468,1.90553127,-33.36224226,28.65951493,0.450944001,-0.057116403,-0.038879609,0.0,0.0,-0.01258026,-0.123334808,36.51294679,0.17209171,-0.233973084,0.018057336,1357600000.0,0.619716721,1022890000.0,11.537106606320389,Healthy,0
2020,5PAISA,0.16964397,0.0,14320000.0,0.0,61.19754989,-1.617426835,-0.895376601,-1.972740316,-0.028049203,-0.506909091,-16.2589177,0.008833071,71.10247577,0.023835451,5.554329649,1.177361971,0.0,0.0,0.273072078,0.0,0.0,-0.047850241,-2.827341197,5.825188444,0.023067682,0.261660635,8566696882.0,19.92764866,-421.1748713,409.6937772,26.5408771,-0.797538469,-0.003193987,-207.6113401,89.05729916,0.105096502,0.002581636,-0.35273183,0.0,0.017593001,1227800000.0,5.76000005,0.099889163,4.080228661,43.35069355,22.44921875,-0.160610766,0.094121416,-0.013133905,0.0,0.0,0.016945594,-0.044293798,57.66391337,0.224822015,0.00893861,0.016577929,1538370000.0,0.602659375,1255760000.0,20.01037707014565,Healthy,0
2021,5PAISA,0.134264474,0.0,15945000.0,0.0,128.4571275,-2.561757488,-1.482998608,0.05303429,-0.034532094,18.8557254,-6.492379582,-0.252039738,68.1263303,0.072490535,4.301260779,1.253950366,0.0,0.0,0.346863227,0.0,0.0,-0.192777801,-0.444435905,5.524223617,0.013687831,0.257674016,11930831472.0,26.83799679,-8.056799838,-8.484086493,22.60787187,-50.86555321,-0.147564698,-355.9441464,116.7772707,-7.599762214,0.001146986,-1.903827335,0.0,0.427253849,3120710000.0,4.718195341,0.063600543,2.683385647,73.05759662,56.21975662,-4.04626689,0.036729728,-0.03316419,0.0,0.0,0.008539293,-0.110986474,74.18482836,0.192653711,-0.504079204,0.009315979,3721300000.0,0.59870771,3132300000.0,13.931000747750073,Healthy,0
2022,5PAISA,0.205759165,0.0,12845500.0,0.0,153.3233223,-4.489979584,-1.542764542,-0.551616878,-0.040163064,-1.812852436,-7.243270012,0.072640699,430.6489237,0.353083675,3.543644235,24.86489154,0.0,0.0,0.206237896,0.0,0.0,0.232067571,0.736776977,2.970647436,0.050634005,0.250346294,10034267762.0,11.50964284,90.99395834,40.80015517,29.77429989,3.649690842,0.012896434,40.64893895,222.3359697,0.42338693,0.002531751,3.799059781,0.0,0.267623164,2955786000.0,14.3294235,0.128177322,1.845772683,19.74957331,50.39160481,0.096101017,0.093458864,0.073287364,0.0,0.0,0.026373659,0.049538848,111.7937499,0.104567907,0.14528157,0.001977616,4591043000.0,0.422243754,14146702000.0,31.32979638598415,Healthy,0
2012,63MOONS,0.160435104,2825567000.0,963320000.0,4895399500.0,394.0324972,-18.30947888,-2.581503297,-0.527553762,-0.112201121,-1.895541406,826.3019757,0.109263415,436.8806458,0.41194218,2.5813527,2.123009522,553.5568891,440.0883048,0.31228786,0.188580318,0.012620337,0.396556143,0.903168362,5.611162522,0.066922876,0.529303885,42192019964.0,12.75207335,55.84315953,26.38289063,1.3607607,16.39689646,0.022231573,6.132421262,661.5159375,0.593823081,0.003539352,3.918293143,0.659372157,0.404432403,4586852000.0,49.35896728,0.302473461,1.871799928,14.94257357,2.181146055,0.670485095,0.125266235,0.042800044,0.829379004,0.015638821,0.048527361,0.095387144,163.1844561,0.053880008,0.693245231,0.0,18153346000.0,0.446328499,17527863000.0,14.49783780927854,Healthy,0
2013,63MOONS,0.105361258,1901064500.0,601282000.0,4533091000.0,522.912023,-4.298443764,-0.6441464,-0.169643721,-0.059174539,-5.894706815,-31861.08374,0.25311664,189.3645191,0.450500124,1.318459486,4.912350552,0.0,0.0,0.145196901,-0.16129093,0.021413259,-1.273498431,0.423109054,6.165155308,-0.132761707,-0.267221686,20635693423.0,-5.21748572,21.28543121,17.67449145,0.744325631,21.03962198,0.056315905,22.83822509,763.9156715,-0.647360746,0.004925978,1.733429875,0.0,0.160676859,5323534000.0,-49.59977353,-0.682815435,0.714460528,-7.532292456,0.011455982,0.044103596,-0.094852999,-0.188160277,0.0,0.0,-0.071942293,-0.146367224,72.64008838,0.0,0.0,0.0,23938531000.0,0.160676859,10351078000.0,9.36683581479284,Healthy,0
2014,63MOONS,0.052878266,31997000.0,198283000.0,1881870000.0,635.4958275,-2.976765517,-0.305072796,0.169520956,-0.065470991,5.898975686,-390092.8629,-0.166600779,439.9439592,1.05408973,1.353024948,5.140610203,89493.5249,655.7194816,0.122581716,0.154847665,0.074803791,-1.064004678,-2.210748705,3.981020283,0.483079877,0.134904603,8340436543.0,-4.686878687,-8.81375269,-10.30786848,0.48577862,-20.53663292,-0.107129019,277.9037668,1150.715971,-0.164188451,0.006427976,-8.662618671,0.004078507,0.140930728,15767374000.0,92.6064124,2.036785757,0.301654223,2.070051037,0.000760033,-0.007219923,0.145723085,-0.05648662,0.556640469,0.0,0.107701698,-0.064528266,45.46693833,0.0,-15.30304119,0.0,29044193000.0,0.142261225,21013721000.0,10.236384973093395,Healthy,0
2015,63MOONS,0.052168028,46952000.0,382910500.0,3671090000.0,676.7337904,22.42169711,2.511434628,-0.545761937,0.505019355,-1.83230074,-98989.03525,-0.371840387,208.1677203,1.497413206,1.257587403,5.873672024,7591.89847,638.450841,0.129823299,0.132956608,0.090492501,-0.936301589,-1.693814253,2.33731531,0.680616799,0.248098058,4781635252.0,-3.179096974,-5.560694049,-2.525878896,0.510490505,-18.66159509,-0.240020516,92.84389823,897.6390162,-0.583476321,0.000395816,-4.272946698,0.048077566,0.140350019,7253893000.0,52.91795614,1.191907638,0.114890081,1.469255536,0.003404235,-0.063199143,0.078196119,-0.039704636,0.571696326,0.0,0.062179471,-0.052312232,44.39769865,0.478537537,0.0,0.0,31186966000.0,0.140350019,12667468000.0,6.5975828928964315,Healthy,0
2016,63MOONS,0.054834677,15759500.0,211207500.0,2047081000.0,687.2147872,-4.339438989,-0.610758488,0.176378332,-0.091726895,5.669630667,86.75269599,-0.2278112,270.698091,0.694828457,1.255420192,2.168910322,0.400587288,86.3521087,0.125179058,0.0,0.0,0.39762695,0.699021095,1.834989158,0.066529245,0.621164184,4000083690.0,3.349668507,-2.999404398,-3.528434343,0.795167701,-28.94245536,-0.383852193,104.0751793,278.502744,-1.871049891,0.000353952,3.526325853,911.1622126,0.030857476,5827233000.0,5.016305097,0.106034465,0.109718244,15.03098367,0.0,-0.16173211,0.007299472,0.0089615,4.226879986,0.048566559,0.005814366,0.025991624,47.30825113,0.404636921,-0.285694593,0.0,31674543000.0,0.135809534,7487247000.0,5.771243414218935,Healthy,0
2017,63MOONS,0.089585894,1219500.0,194936000.0,3886424500.0,695.1804481,-3.27351973,-0.503577211,0.252005667,-0.046885952,3.968164732,723.8259124,-0.591786332,275.7762253,1.578061333,1.121075964,5.308295081,0.212338109,823.3541566,0.02816483,0.0,0.0,0.37528251,0.541992763,-0.090882784,0.025849991,0.818635968,-292383275.1,-0.194032995,0.390160136,0.488482702,1.239885968,-16.26338527,-0.160467541,310.1863293,202.4333699,-0.914704089,0.000430616,12.13784194,1718.956627,0.0,16237288000.0,2.619896547,0.037524241,0.145789486,38.6847336,3.659493372,-0.809155678,0.003768657,0.006626488,0.443308626,0.027259867,0.003361643,0.037581682,69.81877485,0.380622645,-0.591786332,0.0,32038155000.0,0.030608455,16309400000.0,12.10836215276138,Healthy,0
2018,63MOONS,0.07537677,485000.0,431446500.0,6265209500.0,689.6014298,-5.398543795,-0.955831271,0.455357878,-0.095455048,2.196074884,624.2592166,-12.60909406,280.3701862,0.606296896,1.088032962,6.837029512,0.033845901,738.5812421,0.00125314,0.0,0.0,-0.780553198,0.118583808,0.854913238,-0.092630564,-0.469560351,2227914156.0,12.13137102,-2.802245601,-4.078270213,1.04125151,-17.25415023,-0.208888017,305.9031149,344.5541726,2.264738926,0.000808778,-52.20807453,10784.17143,0.000806723,15506631000.0,-7.651284588,-0.135287174,0.119779334,-10.79557283,3.191790639,0.027540799,-0.011095227,-0.093945887,0.494190726,0.031604229,-0.01019751,-0.063768429,56.55587546,0.493477774,-30.91618563,0.0,31766664000.0,0.001361601,15610721000.0,106.28184686203448,Healthy,0
2019,63MOONS,0.061877296,210343000.0,370340500.0,2426373000.0,679.6234872,-11.06623676,-2.042981802,0.792903126,-0.242372332,1.261188117,-35.4525956,-37.85613374,290.7538926,0.680986863,1.085718425,7.14034608,103.1749741,-72.96099919,0.000499641,0.0,0.0,-0.809768644,0.234435193,0.206960478,-0.216929824,-0.170919798,435414628.9,-2.13908303,-0.377631038,-0.677055868,0.941538654,-25.02284306,-0.543384214,230.4743204,390.8408036,1.6101975,0.014344088,-222.2325854,3.537679588,0.000281214,15189132000.0,-9.989618377,-0.218792274,0.067758106,-4.609785706,5.55838377,-0.150704533,-0.014698754,-0.063630555,-5.002672716,0.042014322,-0.013538274,-0.05408551,45.65800342,0.485666306,-78.62819416,0.0,30840256000.0,0.000542175,15360088000.0,148.4594955508197,Healthy,0
2020,63MOONS,0.047344876,210273000.0,270979500.0,-210273000.0,663.0087887,-0.741147663,-0.179632435,0.095406114,-0.021559866,10.48150859,-86.23451564,-72.18269812,295.7436127,0.596632798,1.095131876,6.489758652,0.0,0.0,0.000148221,0.0,0.0,-0.1161806,3.357309366,0.986284502,-0.199301119,-0.03079555,1562282541.0,256.7432278,-3.984347409,-4.364478511,0.75480243,-8.509493259,-0.12270358,232.6705164,454.0764751,0.57935515,0.0140633,-35.02017127,0.0,0.000126856,14913140000.0,-13.82153257,-0.402066151,0.104598915,-5.017533305,4.23264394,-0.130875085,-0.020846681,-0.006207326,0.0,0.056008556,-0.019035772,-0.005992345,34.37626503,0.483794274,-330.5207756,0.0,30079970000.0,0.000162295,15073675000.0,747.3089310147002,Healthy,0
2021,63MOONS,0.047431459,0.0,283477500.0,0.0,671.9880885,-5.744974065,-2.11962527,0.260046956,-0.165693362,3.845459353,-82.07460361,-364.2110912,334.5488378,0.833805254,1.087814655,7.013435703,0.0,0.0,8.3e-05,0.0,0.0,-0.397517604,1.161228102,6.330794201,-0.059839407,-0.008537076,10114393356.0,-19.82421415,-7.885298362,-9.9358462,0.753733283,-27.83703832,-0.103195694,271.3760422,494.022141,1.380318893,0.019327982,-134.2693446,0.0,4.22e-05,16587353000.0,-16.14168002,-0.465549401,0.401420806,-16.71139557,4.447173473,-0.995480547,-0.024020783,-0.020681938,0.0,0.065519982,-0.022081687,-0.020551068,34.67232477,0.525626389,-684.5796907,0.0,30121400000.0,9.03e-05,16718133000.0,780.2215093559028,Healthy,0
